url	titolo_originale	titolo_inglese	casa_ed	nazionalità	disegni	storia	categoria	genere	anno	volumi	stato_patria	stato_ita	disponibilità	valutazione	opinioni	serializzato	tag	utenti	trama	manga
https://www.animeclick.it/manga/14890/idea-no-hana	Idea no Hana	Idea no Hana	Hakusensha	Giappone	Emura	Emura	Shoujo	Fantasy  Sentimentale  Soprannaturale	2012 - 2015	6	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Immagini	Nella tua lista	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 13 Da leggere	['Trama: Azuraito, un orfano accudito da una compagnia itinerante, ha sempre avuto la capacità di vedere gli spiriti che nessun altro riesce a scorgere. Quando aveva quattro anni, due dottori di passaggio che sembravano possedere il suo stesso potere, curarono un membro del suo gruppo. I due andarono via, ma sette anni dopo si ripresentano delle persone molto simili a loro, Rebi e Sando, che entrano a far parte della compagnia. I due sono molto misteriosi e si tengono sempre a distanza dal resto del gruppo ma Azuraito vuole ad ogni costo conoscerli meglio. Grazie alla relazione con Rebi e Sando, Azuraito conosce sempre più dettagli sul suo potere e sul mondo soprannaturale di cui tutti e tre fanno parte.']	IDEA NO HANA
https://www.animeclick.it/manga/24713/idol-d-t-i	Idol D-T-I	Idol D-T-I	Hakusensha	Giappone	Akiharu Tōka	Akiharu Tōka	Shoujo	Commedia  Musica  Soprannaturale	2016	2	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	LaLa	idol-maschili  Mondo-dello-spettacolo  Nudità-parziali  bishounen	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere	"['Trama: Il manga si svolge in un mondo in cui gli idol vengono giudicati in base alla loro DTI"" (datsui), ossia l\'abilità nello spogliarsi; coloro che mettono in scena il miglior spogliarello, sono amati da schiere di fan. I protagonisti della storia fanno parte del gruppo Candle e hanno dei poteri soprannaturali grazie ai quali riescono a svestirsi: Akari Hinose fa sparire i suoi vestiti grazie ad un bastone magico, mentre Mikoto Kugane si denuda in un bagno di luce.']"	IDOL D-T-I
https://www.animeclick.it/manga/16023/idolish-seven	Idolish Seven	Idolish Seven	Hakusensha	Giappone	Nokoshi Yamada	Nokoshi Yamada	Shoujo	Commedia  Musica	2015 - 2019	7	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Hana LaLa Online	idol-maschili  bishounen	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 11 Da leggere	['Trama: Tratto dal popolare gioco per smartphone, la storia racconta le vicende di Tsumugi, manager di un gruppo di idol di nome Idolish7, composto da sette ragazzi.']	IDOLISH 7
https://www.animeclick.it/manga/26251/idolish-7-remember	IDOLiSH 7 Re:member	IDOLiSH 7 Re:member	Hakusensha	Giappone	Arina Tanemura	Arina Tanemura	Shoujo	Commedia  Musica	2018	3	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Hana to Yume	idol-maschili  bishounen	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere	['Trama:']	IDOLISH 7 RE:MEMBER
https://www.animeclick.it/manga/18141/idolish-seven-trigger-before-the-radiant-glory	IDOLiSH7: TRIGGER -before The Radiant Glory-	Idolish Seven Trigger - Before the Radiant Glory	Hakusensha	Giappone	Arina Tanemura	Bunta Tsushimi	Shoujo	Musica	2016	1	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Lala DX	idol-maschili  bishounen	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 9 Da leggere - drop rate: 0,00%	['Trama: Il manga racconta della nascita della band rivale degli Idolish7, un sexy trio chiamato Trigger.']	IDOLISH SEVEN TRIGGER - BEFORE THE RADIANT GLORY
https://www.animeclick.it/manga/21451/idolish-7-ryuusei-ni-inoru	Idolish7 - Ryuusei ni Inoru	Idolish7: Wish Upon a Shooting Star	Hakusensha	Giappone	Arina Tanemura	Arina Tanemura	Shoujo	Commedia  Musica	2016	2	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Lala DX	idol-maschili  bishounen	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 7 Da leggere	['Trama: Il manga è un adattamento della novel Ryuusei ni Inoru e segue le vicende della sub unità Mezzo, della quale fanno parte Tamaki Yotsuba e Sogo Ohsaka.']	IDOLISH7 - RYUUSEI NI INORU
https://www.animeclick.it/manga/12994/iinchou-no-himegoto	Iinchou no Himegoto	"""The Committee Chairmans Secret"""	Shogakukan	Giappone	Saki Aikawa	Saki Aikawa	Shoujo	Azione  Scolastico  Sentimentale	2008	2	completato	inedito	Nessuna	6,952   (#3571 in manga) (3 valutazioni con 1 recensioni)	0  0  0 - 0,00% promosso	Lala DX	idol-maschili  bishounen	1 In lettura, 41 Completo, 1 Pausa, 1 Sospeso, 0 Da rileggere, 23 Da leggere - drop rate: 2,27%	"[""Trama: Ayano è una seria e diligente rappresentate di classe, ma durante una festa, viene convinta dai suoi amici a bere. Il mattino seguente si risveglia nel letto di Kagura-kun, decimo erede di un'importante famiglia e molto temuto nella sua scuola. La povera Ayano non riesce a ricordare cosa possa essere successo tra loro due e non può fare a meno di sentirsi in ansia...""]"	IINCHOU NO HIMEGOTO
https://www.animeclick.it/manga/12135/ijime	Ijime	Ijime	Shogakukan	Giappone	Kaoru Igarashi	Kaoru Igarashi	Shoujo	Drammatico	2007	5	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Lala DX	idol-maschili  bishounen	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere - drop rate: 0,00%	['Trama: Il manga descrive i problemi sociali riguardante il bullismo fra studenti nel sistema scolastico giapponese.']	IJIME
https://www.animeclick.it/manga/20531/ijiwaru-killer-tune	Ijiwaru Killer Tune	Ijiwaru Killer Tune	Kodansha	Giappone	Rila Kirishima	Rila Kirishima	Shoujo	Scolastico  Sentimentale	2016 - 2017	2	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Dessert	Scuola-superiore  Triangolo-amoroso  Vicini-di-casa  Musicisti  Panetteria  Cantanti	1 In lettura, 2 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 6 Da leggere - drop rate: 0,00%	['Trama: Komugi Shirai lavora nella panetteria di proprietà della sorella, svegliandosi tutti i giorni alle 4.30 del mattino. Allo stesso orario rincasa spesso il suo vicino Kirato, un musicista apparentemente donnaiolo... quando Komugi si reca in un locale per assistere al concerto della band del suo migliore amico Bunta, la ragazza si ritrova di fronte proprio il gruppo di Kirato.']	IJIWARU KILLER TUNE
https://www.animeclick.it/manga/21301/ikemen-sengoku-tenkajin-no-onna-ni-naru-ki-wa-nai-ka	Ikemen Sengoku - Tenkajin no Onna ni Naru Ki wa Nai ka	Ikemen Sengoku - Tenkajin no Onna ni Naru Ki wa Nai ka	Akita Shoten	Giappone	Mika Kajiyama	Cybird	Shoujo	Azione  Fantasy  Reverse-harem  Sentimentale  Storico	2017 - 2018	4	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Princess	samurai  Epoca-Sengoku  Salto-temporale  bishounen	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere	['Trama: Una ragazza dei giorni nostri in gita scolastica a Kyoto, fa un inaspettato ed improvviso viaggio in dietro nel tempo fino all’epoca Sengoku (1467 – 1603) . Lì incontrerà eminenti figure storiche tra cui: Oda Nobunaga , Date Masamune, e Sanada Yukimura, in tutto 11 damayo, quale di loro ruberà il suo cuore?']	IKEMEN SENGOKU - TENKAJIN NO ONNA NI NARU KI WA NAI KA
https://www.animeclick.it/manga/30201/ikenai-koto-shiyo	Ikenai Koto, Shiyo?	Do Something Bad With Me.	Shueisha	Giappone	Haru Aoi	Haru Aoi	Shoujo	Scolastico  Sentimentale	2018 - 2019	3	completato	inedito	Nessuna	7,200   (#1922 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Margaret	Relazione-senpai-kouhai  protagonista-femminile-con-occhiali  Protagonista-pervertita	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere - drop rate: 0,00%	"[""Trama: Towako Oyanagi è la presidentessa del consiglio studentesco ed è nota per essere una che odia gli uomini. Ma l'incontro con Yui porterà alla luce un suo segreto...""]"	IKENAI KOTO, SHIYO?
https://www.animeclick.it/manga/10604/il-canto-delle-stelle	Hoshi wa Utau	Twinkle Stars Like Singing a Song	Hakusensha	Giappone	Natsuki Takaya	Natsuki Takaya	Shoujo	Drammatico  Scolastico  Sentimentale  Slice of Life	2007	11	completato	completato	Panini Comics (compralo su Amazon.it)	7,370   (#1353 in manga) (18 valutazioni con 10 recensioni)	29  3  0 - 95,08% promosso	Margaret	Relazione-senpai-kouhai  protagonista-femminile-con-occhiali  Protagonista-pervertita	14 In lettura, 57 Completo, 6 Pausa, 10 Sospeso, 3 Da rileggere, 34 Da leggere - drop rate: 11,11%	"[""Trama: Quando nel profondo della notte alziamo gli occhi al cielo, le stelle sono sempre lì a tenerci compagnia. E la loro luce che brilla è come una canzone, in grado di darci la forza di andare avanti. La luce delle stelle vi accompagnerà in una storia delicata, romantica, suggestiva, frutto della sensibilità di una grande autrice che con la magia delle sue opere riesce a farci pensare, e sognare. Trama tratta dal sito dell'editore italiano Panini Comics.""]"	IL CANTO DELLE STELLE
https://www.animeclick.it/manga/10556/poe-no-ichizoku	Poe no Ichizoku	Poe no Ichizoku	Shogakukan	Giappone	Moto Hagio	Moto Hagio	Shoujo  Shounen-Ai	Drammatico  Mistero  Psicologico  Soprannaturale  Storico	1972	5	completato	completato	JPOP Ronin Manga (compralo su Amazon.it)	8,174   (#148 in manga) (31 valutazioni con 11 recensioni)	44  3  1 - 94,62% promosso	Margaret	Relazione-senpai-kouhai  protagonista-femminile-con-occhiali  Protagonista-pervertita	16 In lettura, 58 Completo, 1 Pausa, 1 Sospeso, 1 Da rileggere, 69 Da leggere - drop rate: 1,30%	"[""Trama: Scacciati dalla propria casa e scampati miracolosamente alla morte, i due giovanissimi Edgar e Mary Bell Portsnell vengono presi sotto l'ala della misteriosa famiglia dei Poe. Ciò che non sanno, però, è che la famiglia in cui sono appena entrati nasconde inquietanti segreti. I propri membri, infatti, sono vampiri...""]"	IL CLAN DEI POE
https://www.animeclick.it/manga/10182/il-club-dei-vampiri-blood-hound	Yorugata Aijin Senmonten	Bloodhound	Hakusensha	Giappone	Kaori Yuki	Kaori Yuki	Shoujo	Mistero  Sentimentale  Soprannaturale	2003	1	completato	completato	Panini Comics (compralo su Amazon.it)	6,368   (#4955 in manga) (10 valutazioni con 4 recensioni)	1  0  0 - 100,00% promosso	Margaret	Relazione-senpai-kouhai  protagonista-femminile-con-occhiali  Protagonista-pervertita	1 In lettura, 118 Completo, 0 Pausa, 1 Sospeso, 1 Da rileggere, 27 Da leggere - drop rate: 0,83%	"['Trama: Questo manga ha come protagonista Rion Kanou, un\'energica studentessa delle superiori, che sta indagando sulla scomparsa della sua migliore amica, Shihoko Aiga, avvenuta in circostanze misteriose. Le sue indagini la conducono in all\'host club ""Krankenhaus"" (nome che potrebbe essere tradotto pressapoco con l\'emblematico ""casa della sofferenza""), dove lavora il vampiro Suon (anche questo nome scelto non a caso: il termine indica infatti il suo colore di capelli, e la sua pronuncia ricorda il sangue e in generale tutto cio\' che e\' violento), cui la ragazza narra tutta la storia della sua amicizia con Shiho, le loro differenze di carattere e la confessione dell\'amica, che le aveva raccontato di essersi innamorata di un vampiro, cui stava donando il proprio sangue... (trama tratta da Shoujo Manga Outline)']"	IL CLUB DEI VAMPIRI - BLOOD HOUND
https://www.animeclick.it/manga/14888/il-conte-bernhardt	Migawari Hakushaku no Bouken	The Substitute Count Adventure	Kadokawa Shoten	Giappone	Isuzu Shibata	Mimori Seike	Shoujo	Avventura  Gender Bender  Mistero  Sentimentale  Storico	2008	6	completato	completato	GP Manga (compralo su Amazon.it)	7,174   (#2226 in manga) (5 valutazioni con 1 recensioni)	15  0  0 - 100,00% promosso	Margaret	Relazione-senpai-kouhai  protagonista-femminile-con-occhiali  Protagonista-pervertita	11 In lettura, 9 Completo, 1 Pausa, 3 Sospeso, 1 Da rileggere, 26 Da leggere - drop rate: 12,00%	"[""Trama: Mereille è la figlia di una proprietaria di una panetteria, suo fratello gemello Fredrick è stato adottato da un'altra famiglia quando erano piccoli, ma sono rimasti in contatto mandandosi lettere. Un giorno a Mereille arriva una lettera di suo fratello che dice di essersi innamorato di una donna già fidanzata. Due mesi dopo, un giovane di nome Richard, affermando di essere un messaggero della famiglia adottiva di Fredrick, rapisce Mereille. In seguito si scopre che Fredrick è scappato con la fidanzata del principe ereditario, e ora è responsabilità di Mereille spacciarsi per Fredrick che è il conte Bernhardt.""]"	IL CONTE BERNHARDT
https://www.animeclick.it/manga/13820/thomas-no-shinzou	Thomas no Shinzou	The Heart of Thomas	Shogakukan	Giappone	Moto Hagio	Moto Hagio	Shoujo  Shounen-Ai	Drammatico  Psicologico  Scolastico  Storico	1974	3	completato	completato	JPOP (compralo su Amazon.it)	7,563   (#895 in manga) (12 valutazioni con 0 recensioni)	13  1  0 - 96,30% promosso	Sho-Comi	scuola-maschile  sosia  studente-modello  Coinquilini  Lettere-di-amore  Collegio  Germania	4 In lettura, 34 Completo, 0 Pausa, 1 Sospeso, 1 Da rileggere, 24 Da leggere - drop rate: 2,50%	"[""Trama: Germania, fin de siècle. Il ginnasio maschile Schlotterbetz, sito nei pressi di Karlsruhe, ai confini con l'Alsazia, diviene inopinatamente teatro di una tragedia: il giovane Thomas Werner si suicida in un mattino d'inverno gettandosi da una passerella malferma, lasciando dietro di sé solo una lettera appassionata, indirizzata a Julusmole Bayhan. Juli era stato infatti, in vita, oggetto del suo amore, apparentemente non corrisposto. La morte viene fatta passare dalle autorità scolastiche per un mero incidente, ma le ultime parole di Thomas non cessano di interrogare l'animo di Juli. Laddove tra le chiacchiere dei ginnasiali serpeggia il racconto di una scommessa tra Thomas e il malizioso Ante, con i palio i favori di Julusmole, nel cuore di quest'ultimo s'insinua un dubbio feroce in merito alla verità su Werner e i propri sentimenti verso il medesimo. Sebbene Juli, sotto l'occhio vigile e le attente cure di Oscar Resier, suo compagno di stanza a Schlotterbetz, tenti disperatamente di scacciare dalla propria mente il ricordo del compagno morto, l'arrivo al ginnasio, dalla città di Colonia, di Eric Frühling - il cui sembiante sembra recare un'impressionante rassomiglianza con le fattezze di Thomas - finisce per esacerbare nel tormentato Bayhan un conflitto mai realmente sopito.""]"	IL CUORE DI THOMAS
https://www.animeclick.it/manga/11153/il-diavolo-custode	Shouri no akuma	Devil of the Victory	Shueisha	Giappone	Yōko Maki	Yōko Maki	Shoujo	Commedia  Gender Bender  Scolastico  Sentimentale	2009	3	completato	completato	Panini Comics (compralo su Amazon.it)	7,199   (#2154 in manga) (41 valutazioni con 23 recensioni)	31  5  8 - 74,70% promosso	Sho-Comi	scuola-maschile  sosia  studente-modello  Coinquilini  Lettere-di-amore  Collegio  Germania	5 In lettura, 170 Completo, 0 Pausa, 5 Sospeso, 0 Da rileggere, 40 Da leggere - drop rate: 2,78%	"['Trama: La storia è incentrata su Asami Tanakamori, una ragazza che si ritrova improvvisamente povera a causa della bancarotta di suo padre. Costretta a cambiare scuola e stile di vita, fatica ad adattarsi alla sua nuova condizione, ma una persona molto speciale le farà scoprire che qualsiasi sconfitta può essere trasformata in una vittoria… Basta affrontare i problemi con lo stato d’animo giusto!', ""Trama tratta dal sito dell'editore italiano, Panini Comics.""]"	IL DIAVOLO CUSTODE
https://www.animeclick.it/manga/14198/akaiito	Akai Ito	Innocent scene	Shogakukan	Giappone	Kaho Miyasaka	Kaho Miyasaka	Shoujo	Commedia  Scolastico  Sentimentale  Sport	2012	9	completato	completato	Panini Comics (compralo su Amazon.it)	7,067   (#2850 in manga) (10 valutazioni con 2 recensioni)	54  4  0 - 96,43% promosso	Cheese!	Filo-rosso-del-destino	37 In lettura, 31 Completo, 2 Pausa, 7 Sospeso, 0 Da rileggere, 58 Da leggere - drop rate: 9,09%	['Trama: Chihiko frequenta il terzo anno della scuola media Minami quando in un ristorante incontra per la prima volta Hinase, un suo coetaneo che invece è iscritto alla scuola media Kita. Il primo approccio non è però dei migliori: Hinase la stuzzicherà per tutto il tempo e Chihiko uscirà dal locale convinta di aver incontrato una “persona davvero urticante”. Ma, a dispetto dei desideri della fanciulla, le loro strade finiranno per incrociarsi nuovamente in diverse occasioni e così Chihiko avrà la possibilità di scoprire che in fondo Hinase non è poi così male...']	IL FILO ROSSO
https://www.animeclick.it/manga/9740/il-fiore-del-sonno-profondo	Fukai Nemuri no Hana	Fukai Nemuri no Hana	Kadokawa Shoten	Giappone	Yuana Kazumi	Yuana Kazumi	Shoujo	Drammatico  Soprannaturale	2003	2	completato	completato	Star Comics (compralo su Amazon.it)	6,914   (#3682 in manga) (20 valutazioni con 11 recensioni)	2  0  0 - 100,00% promosso	Cheese!	Filo-rosso-del-destino	2 In lettura, 109 Completo, 1 Pausa, 1 Sospeso, 1 Da rileggere, 16 Da leggere - drop rate: 0,88%	"[""Trama: Il fiore del sonno profondo della brava e ancora inedita in Italia Yuana Kazumi. Yuki ha la capacità di leggere il futuro nei sogni, e quando la sua gemella Yuka cade in un sonno profondo dal quale non riesce a risvegliarsi, decide di scoprirne il perchè. Cosa avranno a che fare con il coma della sorella, la misteriosa ragazzina che ha incontrato nei suoi sogni e i due affascinanti gemelli che le si presentano d'innanzi e che come lei sono dotati di poteri paranormali? (trama presa dal sito della casa editrice italiana: Star Comics)""]"	IL FIORE DEL SONNO PROFONDO
https://www.animeclick.it/manga/11578/joou-no-hana	Joou no Hana	"""Queens Flower Tokubetsu Prologue"""	Shogakukan	Giappone	Kaneyoshi Izumi	Kaneyoshi Izumi	Shoujo	Sentimentale  Storico	2008	15	completato	completato	Panini Comics (compralo su Amazon.it)	8,167   (#153 in manga) (12 valutazioni con 4 recensioni)	91  0  1 - 98,91% promosso	Betsucomi	vendetta  Protagonista-femminile-forte  Opera-vincitrice-di-premi	39 In lettura, 23 Completo, 4 Pausa, 5 Sospeso, 1 Da rileggere, 93 Da leggere - drop rate: 6,94%	"['Trama: Un fiore che fiorisce una volta ogni mille anni concede un unico desiderio.', ""Molto tempo fa, esisteva una terra divisa in quattro paesi: So, Ko, Do e A. Il Re di A prese in moglie una donna da Ko e subito dopo una da Do, dando così vita ad una alleanza traballante tra le tre nazioni. Quando però la seconda regina diede alla luce un erede maschio, il re decise di disfarsi della prima regina e di sua figlia, A-ki. Intanto la principessa A-ki incontrò uno schiavo di origini occidentali, Hakusei, con i capelli d'oro e gli occhi azzurri come il cielo, ed i due strinsero una forte amicizia. Ma le congiure di corte minarono la serenità di questi poveri sventurati, e a farne le spese fu la madre di A-ki..."", ""Ora, A-ki promette di tornare un giorno nel regno che l'ha esiliata per avere la sua vendetta. Riuscirà a sopravvivere in questo mondo funestato da conflitti bellici, e portare a termine il suo proposito?""]"	IL FIORE MILLENARIO
https://www.animeclick.it/manga/10366/rossana-special-01	Mizu no Yakata	Mizu no Yakata	Shueisha	Giappone	Miho Obana	Miho Obana	Shoujo	Drammatico  Horror  Mistero  Psicologico  Raccolta  Sentimentale  Soprannaturale	1999	1	completato	completato	Dynit (compralo su Amazon.it)	8,151   (#159 in manga) (52 valutazioni con 14 recensioni)	23  1  0 - 97,87% promosso	Ribon	Amici-di-infanzia  Orfani-orfanotrofio  fratelli  Trauma-infantile  Il-passato-gioca-un-ruolo-importante  Morte-di-una-persona-cara  Fantasmi-spiriti  Ambientazione-tetra  Persona-scomparsa	10 In lettura, 436 Completo, 0 Pausa, 0 Sospeso, 6 Da rileggere, 56 Da leggere - drop rate: 0,00%	['Trama: Cronologicamente collocato tra il quinto e il sesto volume della ‘serie regolare’, questo inquietante volume de ‘Il Giocattolo dei Bambini’ rappresenta una trovata geniale nel mondo del fumetto: si tratta, infatti, della trasposizione cartacea del film girato da Sanachan e Naozumi. Troviamo quindi la giovane stella dello spettacolo nei panni del fantasma di Mako. Bella e crudele, Mako ha una vendetta da compiere, e quando Suzuhara attraversa la sua strada…']	IL GIOCATTOLO DEI BAMBINI - ROSSANA - LA VILLA DELL'ACQUA
